id,fare_amount
396,15.94630000000001
397,6.028999999999999
398,16.090000000000007
399,9.387
400,4.413999999999999
401,5.268000000000001
402,7.7159999999999975
403,33.56299999999998
404,6.892
405,7.733000000000001
406,5.647
407,20.904000000000007
408,21.638000000000005
409,9.478999999999996
410,10.267000000000003
411,7.966
412,18.827
413,7.548999999999999
414,13.104000000000001
415,11.594999999999997
416,6.993
417,5.851000000000002
418,11.748999999999999
419,12.712999999999996
420,6.500999999999998
421,5.956
422,6.4289999999999985
423,4.570999999999999
424,7.223
425,11.635999999999997
426,5.916
427,4.710999999999999
428,4.210999999999999
429,6.763000000000001
430,6.468
431,5.496999999999998
432,6.407999999999999
433,13.858300000000003
434,6.037999999999998
435,12.129999999999995
436,10.948999999999998
437,6.916
438,7.9
439,9.523999999999996
440,7.058000000000001
441,5.924000000000001
442,10.154000000000002
443,7.091
444,9.445999999999994
445,4.182
446,7.9430000000000005
447,6.537000000000001
448,9.583000000000004
449,5.620000000000004
450,6.679999999999996
451,5.053
452,9.929999999999996
453,8.879000000000001
454,10.184000000000001
455,8.963000000000006
456,11.069999999999999
457,5.964999999999998
458,6.51
459,5.4190000000000005
460,8.926999999999998
461,10.622999999999998
462,6.213000000000001
463,9.961000000000002
464,7.773999999999998
465,8.271
466,10.776000000000003
467,8.769000000000004
468,10.407
469,8.663999999999994
470,8.718999999999998
471,23.0788
472,8.806999999999999
473,8.168999999999999
474,30.66079999999998
475,32.49309999999999
476,6.457000000000002
477,5.956000000000001
478,13.254000000000001
479,6.991999999999999
480,6.576999999999999
481,5.4780000000000015
482,8.049999999999999
483,7.875000000000004
484,8.134
485,17.838999999999995
486,10.867999999999997
487,7.65
488,7.879999999999999
489,11.07
490,15.613
491,10.118000000000002
492,8.207999999999998
493,34.49319999999998
494,8.555000000000003
495,10.115100000000002
496,5.071000000000001
497,5.633999999999998
498,4.703000000000001
499,11.952000000000004
500,16.101
501,9.671
502,19.557
503,13.062999999999997
504,15.266999999999994
505,7.188000000000001
506,30.071399999999993
507,9.343000000000004
508,6.679000000000002
509,32.37869999999998
510,5.434
511,6.091
512,9.102000000000002
513,6.81
514,53.280999999999985
515,8.132000000000003
516,6.489000000000001
517,6.251000000000002
518,5.43
519,8.227
520,6.4289999999999985
521,13.02
522,13.333999999999998
523,6.520000000000002
524,5.416
525,6.579000000000002
526,15.322000000000005
527,9.762999999999995
528,5.565999999999999
529,6.231999999999997
530,52.90120000000004
531,12.063999999999998
532,9.763000000000002
533,9.440000000000001
534,5.492000000000003
535,9.348000000000006
536,12.23
537,12.259000000000004
538,4.8759999999999994
539,9.477
540,9.345200000000004
541,10.819
542,43.29489999999996
543,20.5694
544,5.644000000000001
545,5.1659999999999995
546,52.0048
547,8.523000000000003
548,6.946999999999999
549,9.254000000000001
550,15.286999999999999
551,52.98490000000002
552,7.032000000000002
553,12.031
554,8.204
555,15.353000000000002
556,47.066900000000004
557,12.242999999999997
558,53.41499999999997
559,16.592
560,6.267999999999996
561,14.381999999999998
562,6.531999999999998
563,5.846000000000004
564,5.75
565,7.203
566,11.739
567,15.553999999999997
568,9.014999999999997
569,7.729999999999995
570,10.167000000000003
571,10.801000000000002
572,9.317999999999994
573,8.212000000000002
574,8.543999999999999
575,10.792000000000005
576,8.576
577,8.406000000000004
578,8.866000000000003
579,5.73
580,5.226999999999999
581,12.681999999999999
582,6.472
583,5.968999999999999
584,7.399000000000001
585,7.835999999999998
586,6.381
587,9.180999999999996
588,29.682800000000007
589,10.583
590,10.778999999999998
591,6.571000000000001
592,6.669
593,7.157700000000001
594,9.818999999999994
595,7.789
596,12.712999999999997
597,15.246600000000003
598,10.612000000000002
599,39.409
600,11.407
601,5.486999999999999
602,11.134099999999998
603,13.802699999999994
604,11.064000000000004
605,19.231
606,9.281299999999996
607,20.6963
608,8.245000000000003
609,8.377000000000004
610,6.632000000000001
611,8.440700000000003
612,10.501999999999999
613,9.350999999999999
614,5.497000000000002
615,7.9639999999999995
616,9.629999999999999
617,14.636999999999992
618,54.59329999999999
619,5.875
620,14.252
621,8.429000000000002
622,8.527000000000001
623,7.217999999999997
624,9.973400000000002
625,5.734
626,14.375000000000005
627,11.690999999999999
628,43.942700000000016
629,7.088000000000001
630,14.453
631,4.983999999999999
632,12.733999999999998
633,7.337999999999998
634,7.974999999999995
635,12.684999999999993
636,20.014299999999995
637,18.056000000000008
638,5.4300000000000015
639,21.75300000000002
640,23.945300000000003
641,7.284999999999999
642,54.46830000000002
643,71.774
644,8.988999999999999
645,10.642999999999997
646,13.809000000000003
647,6.925999999999998
648,8.918000000000001
649,14.741999999999997
650,6.682999999999997
651,12.503999999999996
652,4.605999999999998
653,7.174999999999999
654,7.785000000000002
655,16.897299999999994
656,14.165999999999997
657,8.173999999999998
658,9.329999999999997
659,5.24
660,6.157
661,21.126299999999997
662,6.66
663,5.066
664,7.86
665,40.67229999999998
666,5.375
667,10.368
668,7.900999999999999
669,5.359999999999998
670,10.043
671,7.7714
672,6.56
673,10.819999999999999
674,16.639
675,6.589999999999999
676,13.442000000000007
677,5.006000000000001
678,27.8975
679,5.612000000000002
680,6.43
681,7.649000000000004
682,5.523
683,21.291
684,7.541
685,5.206000000000002
686,5.369
687,7.186000000000003
688,9.228
689,5.414000000000001
690,7.422999999999998
691,10.402999999999997
692,29.304299999999984
693,7.829000000000001
694,5.583999999999999
695,33.56929999999998
696,7.059000000000001
697,10.337
698,7.942000000000003
699,10.841000000000001
700,7.176000000000003
701,15.013000000000002
702,7.687000000000003
703,8.523
704,5.325300000000001
705,5.8269999999999955
706,54.578
707,8.021999999999997
708,6.420000000000001
709,5.668000000000003
710,7.681999999999999
711,8.224
712,5.286000000000001
713,6.923999999999994
714,11.729
715,26.405299999999983
716,13.392999999999995
717,8.300999999999993
718,11.669
719,8.283000000000007
720,7.909000000000001
721,7.768000000000003
722,8.610000000000001
723,6.463999999999999
724,6.326999999999998
725,8.132000000000001
726,7.344000000000002
727,13.546
728,10.626000000000003
729,6.435999999999996
730,14.595000000000002
731,7.7573
732,8.601999999999997
733,10.062999999999999
734,14.104999999999997
735,5.355000000000001
736,9.405999999999999
737,7.852999999999995
738,7.529999999999998
739,8.529000000000003
740,9.061999999999998
741,7.2879999999999985
742,10.296
743,7.171000000000003
744,10.428000000000003
745,7.777
746,9.295999999999996
747,7.203999999999999
748,9.896999999999998
749,10.775999999999996
750,7.070000000000002
751,7.5750000000000055
752,20.941000000000003
753,35.120399999999975
754,5.564
755,7.553000000000001
756,8.112000000000002
757,11.913999999999998
758,8.140000000000002
759,9.888000000000005
760,8.632000000000005
761,8.05
762,7.934000000000001
763,8.460999999999999
764,15.276000000000005
765,5.956000000000001
766,18.878
767,9.356999999999998
768,6.0889999999999995
769,13.895000000000005
770,9.732999999999999
771,8.655999999999999
772,20.046000000000006
773,5.362000000000003
774,5.5310000000000015
775,9.655000000000005
776,7.9499999999999975
777,6.5383000000000004
778,7.518999999999998
779,6.969399999999999
780,7.889999999999999
781,5.702999999999999
782,10.372000000000003
783,6.229999999999999
784,5.4719999999999995
785,7.525000000000002
786,10.326000000000004
787,15.027999999999997
788,5.260000000000002
789,8.831000000000001
790,5.318999999999997
791,14.804
792,9.335
793,5.781000000000001
794,9.962000000000005
795,7.017999999999997
796,7.4090000000000025
797,5.654699999999996
798,6.2090000000000005
799,6.212999999999999
800,5.325999999999999
801,5.922000000000001
802,8.330000000000002
803,18.101599999999994
804,6.792999999999998
805,5.088999999999999
806,11.33099999999999
807,10.167
808,5.573
809,11.341000000000001
810,15.324000000000002
811,9.288999999999998
812,9.105
813,8.918999999999999
814,8.195
815,10.264999999999997
816,8.234700000000002
817,6.219000000000001
818,6.829999999999999
819,11.755999999999998
820,6.490000000000005
821,12.537000000000004
822,9.587
823,15.530999999999992
824,15.688999999999997
825,5.928999999999999
826,19.95600000000002
827,17.319000000000006
828,10.129700000000003
829,27.348000000000006
830,7.767
831,15.700000000000003
832,4.726
833,5.827000000000003
834,22.169799999999995
835,15.866000000000009
836,6.355999999999997
837,34.87800000000001
838,8.137999999999998
839,14.676299999999994
840,9.407000000000004
841,7.445000000000001
842,5.4570000000000025
843,8.409000000000002
844,6.886999999999998
845,13.697000000000003
846,11.863
847,30.471300000000006
848,8.411000000000001
849,6.0531999999999995
850,5.985000000000001
851,6.372600000000002
852,4.9049999999999985
853,9.106
854,10.218000000000002
855,6.837999999999997
856,5.9719999999999995
857,6.119000000000001
858,5.515300000000001
859,5.104000000000001
860,5.5120000000000005
861,11.713
862,6.757
863,7.033599999999998
864,10.265000000000002
865,6.224999999999999
866,12.547
867,6.117000000000002
868,7.253000000000003
869,5.810000000000001
870,8.959000000000003
871,20.491000000000014
872,5.632999999999999
873,7.73
874,9.649000000000001
875,7.484999999999998
876,6.904
877,18.373000000000005
878,6.197999999999999
879,12.738999999999999
880,6.360999999999998
881,26.012099999999986
882,10.67
883,8.734999999999996
884,10.940999999999999
885,9.773999999999996
886,9.814
887,6.340999999999999
888,7.1540000000000035
889,12.713999999999993
890,11.225999999999997
891,13.849000000000004
892,8.552
893,10.833999999999998
894,4.963000000000001
895,8.549
896,13.232000000000003
897,7.480000000000001
898,39.94649999999997
899,5.525000000000001
900,12.985999999999997
901,7.456999999999997
902,8.1823
903,9.919999999999998
904,6.526
905,5.572
906,4.267000000000002
907,8.993
908,6.88
909,12.133000000000004
910,6.735000000000002
911,13.903000000000002
912,5.6400000000000015
913,21.7696
914,7.958000000000001
915,8.699000000000002
916,13.134999999999998
917,7.0760000000000005
918,10.118
919,8.142999999999999
920,31.100199999999983
921,18.929999999999993
922,12.167
923,5.804999999999999
924,7.269999999999999
925,5.384999999999999
926,11.559000000000001
927,10.811
928,7.011000000000008
929,7.347299999999999
930,4.905999999999999
931,7.697999999999999
932,5.675999999999999
933,23.473000000000006
934,15.107999999999995
935,6.841299999999998
936,9.733000000000004
937,19.682000000000006
938,14.222999999999999
939,9.320000000000004
940,8.947999999999997
941,9.449
942,13.033
943,6.453
944,5.743999999999996
945,6.528999999999999
946,9.8
947,9.181999999999995
948,15.272
949,6.230000000000002
950,6.572000000000002
951,8.314999999999994
952,8.198
953,8.020999999999995
954,5.065999999999997
955,14.953999999999999
956,7.715000000000001
957,16.524000000000004
958,6.727000000000004
959,16.812
960,14.392999999999999
961,9.630000000000003
962,11.078999999999997
963,7.799000000000001
964,7.259000000000003
965,6.516999999999999
966,10.295000000000002
967,12.390999999999993
968,18.35199999999999
969,12.3024
970,4.924000000000001
971,29.97399999999998
972,26.7478
973,11.175999999999998
974,24.16900000000002
975,11.815999999999997
976,5.122000000000001
977,6.250000000000001
978,14.018999999999998
979,6.412999999999999
980,6.745
981,5.7200000000000015
982,14.615299999999996
983,9.207000000000003
984,14.483999999999998
985,7.833000000000001
986,9.690000000000003
987,11.576
988,20.98419999999999
989,9.324000000000005
990,8.426000000000007
991,13.746299999999998
992,5.769000000000001
993,11.255
994,21.164000000000005
995,5.085999999999999
996,7.026999999999998
997,17.79799999999999
998,11.764999999999997
999,9.967999999999998
1000,6.581000000000002
1001,10.619999999999996
1002,17.873900000000006
1003,8.5463
1004,9.718000000000002
1005,6.8420000000000005
1006,7.284
1007,7.7627
1008,11.957000000000003
1009,13.370999999999988
1010,5.695000000000001
1011,21.558999999999997
1012,5.980000000000001
1013,8.459100000000005
1014,7.605000000000001
1015,10.326
1016,34.054200000000016
1017,44.3261
1018,10.624999999999995
1019,7.502999999999998
1020,4.582
1021,14.1005
1022,17.884000000000004
1023,17.88439999999999
1024,7.520399999999999
1025,7.505000000000001
1026,12.348999999999997
1027,13.897000000000002
1028,19.709379653679658
1029,16.6463
1030,4.698000000000003
1031,6.996
1032,9.061000000000007
1033,6.596100000000002
1034,6.320999999999995
1035,14.103000000000003
1036,7.176999999999998
1037,7.152000000000002
1038,7.702999999999999
1039,13.33
1040,5.974
1041,6.050999999999999
1042,6.014000000000003
1043,6.061000000000002
1044,7.780999999999998
1045,6.210000000000003
1046,5.151
1047,10.871000000000002
1048,9.231
1049,5.749999999999999
1050,13.853999999999994
1051,5.7200000000000015
1052,33.5812
1053,8.982999999999997
1054,29.45359999999998
1055,14.398999999999994
1056,6.664
1057,5.493
1058,9.632000000000005
1059,8.052999999999999
1060,8.8954
1061,12.788
1062,14.171
1063,7.838000000000005
1064,41.96750000000003
1065,23.823
1066,19.653999999999996
1067,5.497000000000002
1068,7.837999999999998
1069,7.709999999999999
1070,5.946999999999999
1071,6.48
1072,28.672699999999992
1073,5.3020000000000005
1074,6.925000000000001
1075,17.15820000000001
1076,23.014
1077,11.559
1078,5.454
1079,12.170999999999998
1080,24.84299999999999
1081,8.002
1082,18.182000000000002
1083,9.644
1084,18.071999999999992
1085,5.880000000000001
1086,14.183000000000003
1087,6.810999999999998
1088,21.877999999999997
1089,17.276999999999994
1090,11.258000000000004
1091,25.583299999999998
1092,8.274000000000003
1093,8.579
1094,21.093999999999998
1095,9.884
1096,9.361999999999997
1097,5.797999999999999
1098,5.357999999999999
1099,7.6619999999999955
1100,14.840999999999994
1101,22.134700000000002
1102,9.544
1103,14.064999999999989
1104,10.220999999999998
1105,7.062999999999997
1106,9.781999999999996
1107,7.838999999999999
1108,20.043
1109,6.846000000000004
1110,5.903999999999999
1111,5.630000000000001
1112,6.024700000000001
1113,5.225000000000001
1114,6.436000000000003
1115,31.273499999999984
1116,9.245000000000001
1117,13.555099999999992
1118,21.629999999999992
1119,27.294899999999988
1120,13.323000000000004
1121,9.361999999999998
1122,22.594399999999997
1123,18.777000000000005
1124,15.273
1125,16.284
1126,9.601999999999997
1127,7.655999999999998
1128,10.600999999999999
1129,6.1400000000000015
1130,6.378000000000001
1131,12.328999999999997
1132,12.747
1133,10.926000000000004
1134,8.569000000000003
1135,8.907
1136,6.595
1137,8.649000000000003
1138,5.131000000000001
1139,25.274600000000014
1140,33.916599999999995
1141,12.58
1142,7.459999999999996
1143,35.89079999999997
1144,10.244000000000005
1145,14.975999999999999
1146,13.757000000000005
1147,14.853000000000007
1148,8.889000000000003
1149,5.48
1150,12.358000000000002
1151,6.988000000000004
1152,18.016
1153,6.669999999999998
1154,6.8389999999999995
1155,6.03
1156,6.972999999999998
1157,13.527000000000001
1158,28.0938
1159,11.970000000000004
1160,8.396999999999998
1161,15.503999999999998
1162,5.709999999999999
1163,22.5829
1164,27.434000000000005
1165,8.478300000000003
1166,5.822000000000002
1167,11.581
1168,5.914
1169,10.841999999999999
1170,52.5991
1171,5.508999999999998
1172,4.597
1173,6.144
1174,19.207299999999996
1175,4.746999999999999
1176,7.448999999999999
1177,14.175000000000002
1178,7.582000000000001
1179,7.905999999999998
1180,5.787000000000003
1181,5.622999999999998
1182,12.551999999999998
1183,4.973
1184,7.457000000000002
1185,11.174000000000003
1186,9.987
1187,7.009000000000001
1188,6.835
1189,6.3329999999999975
1190,11.513000000000002
1191,14.582999999999995
1192,5.864
1193,6.839000000000003
1194,12.214399999999996
1195,10.527000000000001
1196,10.970700000000004
1197,9.769999999999998
1198,48.003900000000016
1199,10.216000000000005
1200,8.217000000000002
1201,9.277999999999999
1202,5.296000000000003
1203,12.186000000000002
1204,6.311999999999999
1205,49.78830000000004
1206,11.026099999999996
1207,8.173999999999996
1208,7.801000000000003
1209,8.517000000000003
1210,16.661300000000004
1211,9.264999999999995
1212,8.792000000000002
1213,8.356000000000002
1214,6.963000000000003
1215,7.120000000000001
1216,9.409999999999998
1217,19.77499999999999
1218,6.743
1219,37.51499999999996
1220,9.824
1221,7.353000000000001
1222,8.266000000000005
1223,10.981000000000002
1224,13.876900000000001
1225,11.856999999999998
1226,6.426
1227,6.138
1228,41.39699999999997
1229,40.47449999999995
1230,8.080000000000002
1231,10.062000000000001
1232,10.318999999999996
1233,8.868999999999998
1234,8.544
1235,6.994000000000002
1236,9.403999999999998
1237,7.858999999999997
1238,6.904
1239,5.1999999999999975
1240,7.245999999999998
1241,8.566299999999998
1242,9.330999999999998
1243,6.654000000000001
1244,18.016000000000005
1245,5.545999999999996
1246,35.861299999999986
1247,7.176000000000004
1248,7.139999999999994
1249,5.415999999999998
1250,31.708000000000002
1251,8.07
1252,5.138000000000002
1253,7.121000000000005
1254,33.514
1255,9.459999999999997
1256,9.631100000000007
1257,7.481000000000002
1258,32.596000000000025
1259,6.452000000000002
1260,5.8320000000000025
1261,5.119999999999997
1262,5.646
1263,7.290000000000001
1264,35.60449999999999
1265,9.143999999999998
1266,11.63499999999999
1267,4.438
1268,6.369
1269,17.731000000000005
1270,10.873999999999999
1271,6.409000000000001
1272,12.281999999999996
1273,9.716000000000001
1274,10.182000000000002
1275,9.046400000000002
1276,4.4019999999999975
1277,14.759000000000004
1278,8.864999999999998
1279,34.31229999999998
1280,6.886
1281,10.309000000000003
1282,8.181000000000003
1283,12.379999999999997
1284,7.388000000000003
1285,12.546999999999999
1286,7.115999999999999
1287,9.884000000000004
1288,4.994999999999999
1289,6.164
1290,6.870999999999997
1291,19.292999999999992
1292,6.3610000000000015
1293,6.735999999999994
1294,8.039000000000001
1295,6.6160000000000005
1296,18.484
1297,5.530000000000001
1298,7.769999999999999
1299,11.173999999999994
1300,5.514000000000002
1301,10.497000000000007
1302,8.482999999999999
1303,6.572999999999997
1304,7.973000000000004
1305,5.6019999999999985
1306,7.046
1307,6.774000000000002
1308,7.124700000000001
1309,8.062000000000001
1310,33.77629999999998
1311,32.849199999999996
1312,23.88640000000001
1313,4.512
1314,29.267999999999983
1315,34.6765
1316,6.529999999999997
1317,9.805000000000001
1318,6.745999999999998
1319,30.951200000000014
1320,5.9999999999999964
1321,5.242000000000001
1322,8.315000000000003
1323,7.606999999999999
1324,6.360000000000002
1325,10.001999999999995
1326,14.263999999999996
1327,5.185
1328,7.861000000000001
1329,15.025
1330,14.167999999999997
1331,5.679000000000001
1332,49.7288
1333,7.129000000000004
1334,36.18019999999999
1335,6.322999999999999
1336,6.628999999999996
1337,5.625000000000004
1338,6.367999999999999
1339,5.1770000000000005
1340,12.841999999999995
1341,4.739999999999998
1342,9.918000000000001
1343,7.037000000000001
1344,52.034199999999984
1345,17.492
1346,8.186000000000005
1347,8.232300000000002
1348,6.899
1349,8.384000000000002
1350,12.657
1351,4.456
1352,7.412000000000001
1353,5.323999999999999
1354,32.55869999999998
1355,8.293999999999993
1356,7.492999999999996
1357,5.057000000000001
1358,9.399000000000001
1359,11.334000000000005
1360,5.621
1361,6.477000000000001
1362,5.625999999999996
1363,34.83759999999998
1364,5.346
1365,11.341999999999999
1366,9.016999999999996
1367,39.08799999999998
1368,13.949000000000003
1369,7.549000000000002
1370,48.311700000000016
1371,6.170000000000003
1372,8.880000000000003
1373,6.740000000000001
1374,42.46529999999998
1375,50.17060000000002
1376,15.95499999999999
1377,11.707999999999997
1378,5.342999999999998
1379,9.001
1380,11.649000000000003
1381,13.147000000000002
1382,6.269999999999998
1383,6.750000000000004
1384,5.9030000000000005
1385,4.702000000000001
1386,7.7810000000000015
1387,15.524
1388,4.862999999999998
1389,20.053000000000008
1390,53.1491
1391,8.491999999999994
1392,6.704000000000004
1393,8.512999999999998
1394,9.431000000000006
1395,9.856999999999994
1396,9.298
1397,6.4369999999999985
1398,6.401999999999998
1399,7.157000000000002
1400,5.408000000000002
1401,12.521999999999993
1402,9.825
1403,12.515999999999998
1404,7.915999999999998
1405,15.036000000000008
1406,9.175000000000002
1407,11.556
1408,14.9605
1409,6.195999999999998
1410,6.4499999999999975
1411,13.527999999999997
1412,24.275
1413,7.759999999999999
1414,50.77180000000004
1415,5.840000000000001
1416,10.841999999999999
1417,9.831
1418,8.742
1419,4.647
1420,16.845299999999998
1421,8.342999999999996
1422,10.695
1423,10.464
1424,13.122
1425,7.068000000000001
1426,4.688000000000003
1427,18.659199999999995
1428,7.2989999999999995
1429,7.172000000000001
1430,20.86799999999999
1431,32.212999999999994
1432,8.333999999999996
1433,6.313000000000001
1434,5.213000000000001
1435,16.900000000000013
1436,16.405
1437,10.173999999999998
1438,7.4
1439,8.604000000000003
1440,8.329
1441,7.590000000000003
1442,8.701999999999998
1443,9.821999999999996
1444,7.387000000000001
1445,12.363999999999999
1446,11.681
1447,17.878
1448,6.465999999999999
1449,10.429999999999998
1450,7.288
1451,5.6160000000000005
1452,5.414000000000001
1453,4.792
1454,7.281000000000001
1455,14.506999999999996
1456,7.670000000000001
1457,14.75
1458,15.236899999999993
1459,14.505000000000006
1460,4.953999999999999
1461,9.495
1462,8.145000000000003
1463,6.882000000000001
1464,9.222
